"Kingdom" "Phylum" "Class" "Order" "Family" "Genus" "Species" "ASV"
"084a1ec62e89d14914bee685febf2a17" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV0600"
"61bb1dc42b99b3da6a8960ec8ee2b921" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV1197"
"c0f110d1c2459b21e9ac151e49eca6cb" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV1266"
"572375ec61e1eeeda2ab86364135e3f6" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV0401"
"8cf4d92fbe4af869ebcb1cac4e375e42" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV0263"
"ca12837b3e348cbce792110bc0125b01" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV0314"
"66e124407043123b5b8724d2f6acb544" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV1054"
"4e49c790c57ef3b359760b1c7b981669" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV1242"
"8617164f5bc71e50848458eac9dcbac8" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV0583"
"be200fafe2dd85cee72af336e09def50" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV0184"
"7aba854a62cff61bcae20491f9713909" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV0176"
"e4c6eac11288682513b1d3dd176727a4" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV0196"
"0f3fef20c97c93bd16a81bb23ea6bb58" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV0500"
"00701113c638fd5f52034579e856c4b2" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV1394"
"42c50bd4738b4c6a345cbd6dd564c3e3" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV0480"
"137a78993ca09e863a7e43dba7198ade" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV1115"
"8e4a89ce8031d47e775a2c6bdd73585a" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV0919"
"11f189427d737a895ea078c69ab5bdd1" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV0355"
"e8086433c6b225cf10e269a5230aeebd" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV1044"
"22195c6ff0fde12bc4ab39a87597a3ce" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV0235"
"fff650038b83b33874a0988b261226bd" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV0367"
"0ae916c3f1e20fde0e8054aee1337d54" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV0850"
"1f5933775e4ebffc3d5bf8b824269f78" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV0424"
"0f78a6b6753d47568b4cfe89ac8d2f9f" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0364"
"31d9ef6bccb762a809980b71f8de1afd" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0664"
"8e4d99985c1606eb731efa278d97adb7" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV1202"
"a6944d96158ff1d0b1082494aa9fa2bd" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV1096"
"4a551be4d49397df249f4c6fd214a1ac" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV1098"
"5c6465341df80d9128d4e975fdfb9332" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0970"
"c5046048734344fca920168e56db2b57" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV1101"
"82cfcd13eb2d9298e3c5d7e65f66711f" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV1273"
"194ebeae3518763339905708759ff401" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV1386"
"f44f7ac915f217b48474e44a830f7925" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0562"
"f528f3a71d47597b91e30e2d5a0a683f" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus helsingborgensis" "ASV0832"
"cc14a7d528044258bf6614f6999b1a57" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0437"
"ab3560abe2a5fedb7a98d54283a9c146" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus melliventris" "ASV1100"
"3cb72d33e754fdbea7be3d5ac406a1e3" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0966"
"6b4e733e96664074c3bc4ac3fb652399" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV1591"
"c7daaebd498e41278ab941ddf2aced7b" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus helsingborgensis" "ASV1499"
"9e89fbe9c2c1b574a2f1a29dfdcd1547" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0305"
"1207fa8846ac2fd12db6e576b75444b4" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV1292"
"6d910a51eebd7fafd33bae1eab4d23b8" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0625"
"165ebb02f0c37e3bb0013d712d95e7d9" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV1127"
"6ef2db2599ce8d1ad25edbed39d29c74" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0921"
"75a5263bb38c95b0203329c729c0982a" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0980"
"1a786c09b483d59a7b408596158f1514" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Neisseriaceae" "Snodgrassella" "Snodgrassella alvi wkB2" "ASV0658"
"28a22ed341237ecd787c365a04606e9d" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Neisseriaceae" "Snodgrassella" "Snodgrassella alvi wkB2" "ASV0732"
"8e8c1a4c017d64a1a1a8a164a7c2567b" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Neisseriaceae" "Snodgrassella" "Snodgrassella alvi wkB2" "ASV1672"
"2225887b46152150d3367e1e541a16a5" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Neisseriaceae" "Snodgrassella" "Snodgrassella alvi wkB2" "ASV0696"
"19badc8374a69ef06199045b18ea7ddf" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Neisseriaceae" "Snodgrassella" "Snodgrassella alvi wkB2" "ASV1285"
"38efdab741a8edaa412cc5c9dbb2b3eb" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Neisseriaceae" "Snodgrassella" "Snodgrassella alvi wkB2" "ASV1291"
"41ddb5bb54cd527a2cbf5b0d4a1e3fc0" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Neisseriaceae" "Snodgrassella" "Snodgrassella alvi wkB2" "ASV0318"
"17731a3f750d8b6bdd8aca7914d1ac89" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Neisseriaceae" "Snodgrassella" "Snodgrassella alvi wkB2" "ASV1131"
"14fe53c8e92b715e6c48f81643879477" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Neisseriaceae" "Snodgrassella" "Snodgrassella alvi wkB2" "ASV0407"
"c6a14a20b8ac4e238512f38daf6d7c4f" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Neisseriaceae" "Snodgrassella" "Snodgrassella alvi wkB2" "ASV1665"
"25cc19041c8709a3d0c83b94f82a1b44" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Neisseriaceae" "Snodgrassella" "Snodgrassella alvi wkB2" "ASV1668"
"b53f08cd9b89f43d822b23e279c34cce" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Neisseriaceae" "Snodgrassella" "not_available" "ASV0373"
"5c3cc5ace00cbb1f52de84fe203ac418" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Neisseriaceae" "Snodgrassella" "Snodgrassella alvi wkB2" "ASV0716"
"3680f2df732eb48391635589bb61ddd3" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Neisseriaceae" "Snodgrassella" "not_available" "ASV1410"
"26de78b87c538a7fb8793511cee7c88e" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Neisseriaceae" "Snodgrassella" "not_available" "ASV0241"
"1024236aff77fb79b3a5d28e06678803" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Neisseriaceae" "Snodgrassella" "Snodgrassella alvi wkB2" "ASV0242"
"39434fe6b7be9da7e8f4dc8b2490fd91" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Neisseriaceae" "Snodgrassella" "Snodgrassella alvi wkB2" "ASV0252"
"9fd8d778e9ff4b81dfd737404d5cb0ae" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Neisseriaceae" "Snodgrassella" "not_available" "ASV0410"
"918aa9027e3a7ab3e07e3e0847cb3d6c" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Neisseriaceae" "Snodgrassella" "not_available" "ASV1658"
"91692e40e4ff29b2355d7e20f280a6ce" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Neisseriaceae" "Snodgrassella" "not_available" "ASV0959"
"585a31ab104e623713cf9adda2b97bfb" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Neisseriaceae" "Snodgrassella" "not_available" "ASV0476"
"f9dc0c1851fb59c80ed5722b4e25aa95" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Neisseriaceae" "Snodgrassella" "not_available" "ASV0962"
"4b1a7fdd10d129339964234dbd811c57" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Neisseriaceae" "Snodgrassella" "not_available" "ASV1274"
"cb61ef6ab0cae4d0b63110edcfec87d4" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Neisseriaceae" "Snodgrassella" "Snodgrassella alvi wkB2" "ASV0267"
"a4c6ed092bbd76ec6a7a2525d929945a" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Neisseriaceae" "Snodgrassella" "not_available" "ASV0911"
"9caa57eaac7f78a62770551cf5a6ea73" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Neisseriaceae" "Snodgrassella" "not_available" "ASV1313"
"f14946e44839bc7b5b6fc2c41ec135ec" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0296"
"91b4aba0e15df52fcc7c10ddd8587774" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus helsingborgensis" "ASV0520"
"7f5ff6ecadf7084402687cf9296a0675" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0564"
"9e1e168563e6ebb8e860e5614a4d4724" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0940"
"2c16e73c2efd189fd6b70eed78061b7e" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV1143"
"63f5ecc06685062e5fd848192c98a165" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0831"
"e249bfce7b697af9abb790e7b6bd0fc0" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV1713"
"521128a50bf735732c1f38609fde5506" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV1714"
"43293846daa5ebb89b5a1fb5f077b539" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus apis" "ASV0935"
"10e8e70a7d023f73d9334a9f25420cfa" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus apis" "ASV0937"
"f7fa1ae8aac3a227daa2d7665ed1863b" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus apis" "ASV0471"
"258406c33fb77b4904f4e68e2cf2c2ff" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus apis" "ASV0422"
"4a3f359a468bc924dbc86861889c29f0" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus apis" "ASV0541"
"15c366570cf0d86997595d34980fe009" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus apis" "ASV0777"
"add31e03e1a01248e24a39e8115e7246" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus helsingborgensis" "ASV1392"
"f195734c36efd788fe4471ea3972006e" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0569"
"94fbd27dc3a070c16e4af7a666872808" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "Pseudomonadaceae" "Pseudomonas" "not_available" "ASV1260"
"2d2091f0a05e4ce7a14d3230da36230f" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV1198"
"343d312100b0da83fbe67491aeb85a65" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus helsingborgensis" "ASV1590"
"eb6894f8b667dc0178d608a215be4ce6" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0429"
"fbda21cec120c8cb68f8599b682786c8" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV1186"
"ddd75d5601ac00da0134c233cdc0eb4b" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV1187"
"202f14327dc9990b447b7d2db9ee4f1f" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0632"
"454db766a90b29ba8888d5a51d070e49" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0228"
"8fa7fc0d26c4e51f3271dfb7a0433075" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus apis" "ASV0950"
"21eccc00f3f922ad735d694c0458b8f5" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Acetobacterales" "Acetobacteraceae" "Commensalibacter" "not_available" "ASV0627"
"b59d788cc030e4ffbe4f9b671cf7b21a" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Acetobacterales" "Acetobacteraceae" "Commensalibacter" "not_available" "ASV0628"
"5c98c7e0fc43ae39d3a5ef237beca795" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus apis" "ASV0815"
"f8fd00d0cbf0361f1e928ab31a441402" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus apis" "ASV0721"
"ef49c92d49f28be2131a828e793d95c9" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0961"
"1ad2bcbb1b1ec923d60e55822024fb82" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0459"
"6e17449f8aae821d6b3e479680559681" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0952"
"0ef8feda655ec90da77f3809da0b4ddf" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV1359"
"cd0b974c690cd6566a7bcf02e6691dd1" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0908"
"e1d1af9413b9a18d7968edea756a0c06" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus apis" "ASV0560"
"55de1d6afef8bdb275b9649c423e1c62" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0609"
"d311f72b4aad23bccc999f9ee5a9e24c" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus kullabergensis" "ASV0853"
"b39fe22d8935e80c73dfc1597d7259e8" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0331"
"01b8828e741eb761932322c8732b01f5" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus helsingborgensis" "ASV1247"
"af283e673ca0962a16f19991cd92f868" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus helsingborgensis" "ASV1248"
"ef96ee903794fa9b34ee144cac16b87b" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus helsingborgensis" "ASV0833"
"887e7404d024b5606413be5e73842fa4" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0334"
"9411e11899534454d50c635df3bd4f08" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus kullabergensis" "ASV0051"
"fb32d34abf11390301ed672e674afd02" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus kullabergensis" "ASV0062"
"a66b8557f221964ab5069a432086f91f" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV1007"
"920efd77834e9e407bb1450c73739b19" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus kullabergensis" "ASV0025"
"7e42940f4f06986caeb9630823cba10a" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus kullabergensis" "ASV0128"
"3dd74439a2d173c49245a75be623a7f2" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus kullabergensis" "ASV0092"
"0ac46b2bc6d12a85221943c47ca16f0a" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus kullabergensis" "ASV0137"
"0327d5ef3eaf1ee5ef7855633697a78e" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus kullabergensis" "ASV0144"
"2f3c57faed6ffaf41b89b829d8c9fe18" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus kullabergensis" "ASV0133"
"db84a7704185d77c05a5dc8623535615" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus kullabergensis" "ASV0183"
"9d087f48485740414e5986c94ee35f59" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus kullabergensis" "ASV0071"
"87a9dc72f06021984e3a19fb0d70a114" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus kullabergensis" "ASV0077"
"a538aae9de3cc8acdccc36193d50f254" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus kullabergensis" "ASV0121"
"eaa5d90ce322fb0a9333dd78ff72d1d9" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus kullabergensis" "ASV0124"
"792efaff841075e82740106d6e785c84" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus kullabergensis" "ASV0130"
"365c42ce4c5d17ee8a59549e1c7326ae" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0076"
"08abe714dc6aa9ebe461ff7b60d0e770" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0080"
"c0d91be92215dc5d80ae713145113027" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0111"
"4d9a29258878a753a88254976aeec318" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0037"
"387bc64de9d43ae1e8fb1a70161e1921" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0101"
"7d1d9c408ae5dca0852069be0f1883df" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus sp. G3_4_3CO2" "ASV0042"
"2911de19d7b7fff6a85545acc575dc5f" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus sp. G3_4_3CO2" "ASV0046"
"d3a26fd4da7139cde1d9cc5b1ecdd87a" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0073"
"2f552caa0c855bf2c93a9c73f671bbf8" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0994"
"bf381b5241ab60c487b233a7bced93a3" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus helsingborgensis" "ASV0098"
