gene,go
GB18556,GO:0006913
GB18944,GO:0008241
GB10350,GO:0005515
GB19276,GO:0005623
GB19276,GO:0006885
GB12698,GO:0005452
GB12698,GO:0006812
GB11516,GO:0005794
GB11516,GO:0007049
GB16577,GO:0016021
GB16577,GO:0006812
GB16300,GO:0005856
GB16300,GO:0000166
GB16300,GO:0003777
GB16300,GO:0051013
GB11545,GO:0000166
GB15163,GO:0016021
GB15163,GO:0008455
GB19677,GO:0005516
GB10206,GO:0016021
GB13631,GO:0016491
GB12686,GO:0003723
GB11585,GO:0005794
GB11585,GO:0043565
GB11585,GO:0003700
GB11585,GO:0006368
GB12464,GO:0016021
GB12464,GO:0005509
GB12464,GO:0019058
GB12464,GO:0038026
GB12515,GO:0005737
GB18514,GO:0008233
GB17328,GO:0003723
GB17328,GO:0005794
GB17328,GO:0005516
GB17328,GO:0043565
GB17328,GO:0007605
GB17328,GO:0045893
GB17328,GO:0006396
GB18585,GO:0005794
GB18585,GO:0043565
GB18585,GO:0030151
GB18585,GO:0006396
GB10382,GO:0005737
GB10382,GO:0000166
GB10382,GO:0006508
GB18076,GO:0003676
GB18076,GO:0000166
GB11766,GO:0048038
GB11766,GO:0046562
GB11766,GO:0042351
GB10956,GO:0005515
GB19688,GO:0005576
GB12586,GO:0005794
GB12586,GO:0006885
GB14769,GO:0016021
GB16739,GO:0000166
GB16739,GO:0004020
GB16593,GO:0004781
GB16593,GO:0006396
GB17641,GO:0003824
GB17641,GO:0048038
GB17641,GO:0009058
GB18172,GO:0030151
GB16427,GO:0005515
GB11116,GO:0005622
GB11116,GO:0030151
GB18854,GO:0015031
GB11750,GO:0000287
GB11750,GO:0003676
GB14857,GO:0005794
GB14857,GO:0003723
GB14857,GO:0006396
GB10015,GO:0005516
GB13922,GO:0000166
GB13922,GO:0004020
GB18219,GO:0004057
GB18219,GO:0000103
GB15457,GO:0005623
GB15457,GO:0015035
GB15457,GO:0006885
GB15980,GO:0016021
GB15980,GO:0008241
GB14474,GO:0016021
GB14474,GO:0032041
GB16066,GO:0005622
GB16066,GO:0003676
GB16066,GO:0000166
GB16066,GO:0006812
GB14841,GO:0003676
GB14841,GO:0030151
GB15028,GO:0016021
GB15028,GO:0016787
GB19800,GO:0008241
GB19800,GO:0030151
GB16184,GO:0003824
GB12952,GO:0016021
GB19187,GO:0005794
GB19187,GO:0005667
GB19187,GO:0003700
GB19187,GO:0006396
GB19187,GO:1901031
GB14135,GO:0005794
GB14135,GO:0006352
GB14005,GO:0016021
GB14005,GO:0005319
GB16231,GO:0008601
GB16231,GO:1901031
GB19289,GO:0016021
GB19289,GO:0005886
GB12782,GO:0016021
GB12782,GO:0005452
GB17209,GO:0015031
GB10473,GO:0005737
GB17717,GO:0016757
GB10163,GO:0003676
GB18717,GO:0016021
GB18717,GO:0005856
GB18717,GO:0005215
GB18717,GO:0006744
GB18717,GO:0006812
GB14379,GO:0016021
GB14379,GO:0005319
GB12551,GO:0005509
GB10205,GO:0016020
GB10205,GO:0008241
GB10205,GO:0007155
GB11846,GO:0016021
GB10819,GO:0005856
GB10819,GO:0000166
GB19379,GO:0005794
GB16336,GO:0005765
GB16336,GO:0000166
GB16336,GO:0003774
GB16336,GO:0015031
GB14921,GO:0016021
GB14861,GO:0016021
GB10774,GO:0005921
GB10774,GO:0016021
GB10774,GO:0005886
GB10774,GO:0006812
GB16684,GO:0016491
GB13430,GO:0005622
GB13430,GO:0000287
GB13430,GO:0015031
GB15583,GO:0016021
GB15583,GO:0005622
GB15583,GO:0000166
GB15583,GO:0004325
GB15583,GO:0042351
GB15583,GO:0006979
GB19533,GO:0000166
GB13798,GO:0000166
GB11466,GO:0005737
GB19058,GO:0005794
GB19058,GO:0003700
GB19058,GO:0097531
GB19058,GO:0030318
GB19058,GO:0006915
GB19058,GO:0019058
GB19058,GO:0006368
GB12049,GO:0005515
GB18417,GO:0016021
GB14753,GO:0016021
GB19412,GO:0005794
GB19412,GO:0004035
GB19412,GO:0006979
GB16089,GO:0005089
GB16089,GO:1901031
GB11065,GO:0000166
GB11065,GO:0030983
GB11065,GO:0006979
GB13734,GO:0006979
GB15049,GO:0005737
GB15346,GO:0000287
GB15346,GO:0003676
GB19649,GO:0016020
GB19649,GO:0005044
GB19649,GO:0008241
GB13760,GO:0003824
GB13760,GO:0048038
GB14272,GO:0016021
GB14272,GO:0005452
GB11431,GO:0005615
GB11431,GO:0005509
GB11431,GO:0006979
GB11206,GO:0016021
GB11546,GO:0030151
GB11546,GO:0030247
GB11546,GO:0016705
GB18615,GO:0005794
GB10182,GO:0016021
GB10182,GO:0000166
GB10950,GO:0003729
GB12585,GO:0005901
GB12585,GO:0000166
GB12585,GO:0004020
GB17145,GO:0008241
GB17172,GO:0016021
GB12699,GO:0003676
GB12699,GO:0000166
GB11212,GO:0003676
GB11212,GO:0000166
GB19420,GO:0005856
GB19420,GO:0000166
GB19420,GO:0003774
GB19420,GO:0004020
GB16212,GO:0016021
GB16212,GO:0006744
GB19626,GO:0016021
GB17319,GO:0016021
GB19000,GO:0005794
GB19000,GO:0000287
GB19000,GO:0015031
GB18391,GO:0016021
GB18391,GO:0005886
GB18391,GO:0005549
GB18391,GO:0004871
GB12155,GO:0005515
GB17343,GO:0005794
GB17343,GO:0016021
GB17343,GO:0008455
GB17343,GO:0006030
GB17343,GO:0000103
GB18763,GO:0005509
GB19452,GO:0030246
GB19452,GO:0004415
GB19452,GO:0005975
GB12113,GO:0016021
GB12113,GO:0005765
GB11881,GO:0008289
GB14161,GO:0005515
GB14330,GO:0016021
GB14330,GO:0006812
GB14024,GO:0005515
GB18949,GO:0005622
GB18949,GO:0006979
GB17486,GO:0000287
GB17486,GO:0003676
GB14727,GO:0006913
GB13743,GO:0005515
GB18414,GO:0004104
GB10967,GO:0031151
GB19275,GO:0003676
GB19275,GO:0000166
GB16678,GO:0016021
GB16678,GO:0006812
GB19085,GO:0003824
GB10170,GO:0005856
GB10170,GO:0006744
GB10170,GO:0016021
GB15245,GO:0005623
GB15245,GO:0016021
GB15245,GO:0006885
GB10658,GO:0016021
GB18161,GO:0005576
GB17678,GO:0016021
GB17678,GO:0000287
GB11664,GO:0005623
GB11664,GO:0009055
GB11664,GO:0015035
GB11664,GO:0006885
GB18388,GO:0016021
GB18388,GO:0005509
GB18388,GO:0004415
GB18033,GO:0005622
GB18033,GO:0030151
GB12488,GO:0005794
GB12488,GO:0051537
GB12488,GO:0003994
GB12488,GO:0000287
GB12488,GO:0022900
GB11446,GO:0016021
GB11446,GO:0008146
GB10105,GO:0016021
GB10105,GO:0008241
GB18548,GO:0000287
GB18548,GO:0003676
GB12506,GO:0003729
GB12431,GO:0016021
GB19344,GO:0000166
GB19344,GO:0004020
GB14184,GO:0005515
GB10808,GO:0005622
GB10808,GO:0006979
GB13898,GO:0016021
GB13898,GO:0006812
GB17037,GO:0002128
GB17037,GO:0015031
GB10918,GO:0003723
GB15796,GO:0016021
GB15796,GO:0003676
GB15796,GO:0000166
GB19810,GO:0005089
GB19810,GO:0019992
GB19810,GO:1901031
GB13387,GO:0005622
GB13387,GO:0005215
GB11468,GO:0016021
GB15859,GO:0005794
GB15859,GO:0070836
GB11299,GO:0005856
GB11299,GO:0005200
GB11299,GO:0002128
GB18792,GO:0005794
GB18792,GO:0043565
GB18792,GO:0006396
GB18680,GO:0005737
GB18680,GO:0016021
GB18680,GO:0006629
GB14366,GO:0003723
GB14366,GO:0030151
GB15039,GO:0000287
GB15039,GO:0009448
GB16330,GO:0005794
GB16330,GO:0004070
GB16330,GO:0043565
GB16330,GO:0003700
GB16330,GO:0030151
GB18023,GO:0016021
GB10433,GO:0005622
GB10433,GO:0016020
GB10433,GO:0030553
GB10433,GO:0048015
GB18148,GO:0016021
GB12534,GO:0005515
GB10097,GO:0051726
GB10097,GO:0006914
GB10097,GO:0003774
GB10097,GO:0005516
GB10097,GO:0005856
GB10097,GO:0005737
GB10097,GO:0019898
GB17605,GO:0016021
GB10598,GO:0005623
GB10598,GO:0009055
GB10598,GO:0015035
GB10598,GO:0006885
GB10803,GO:0051920
GB14600,GO:0000166
GB14600,GO:0004020
GB19534,GO:0016021
GB19534,GO:0016757
GB19534,GO:0005975
GB13260,GO:0016021
GB13260,GO:0004871
GB12384,GO:0030246
GB14486,GO:0016021
GB14486,GO:0000166
GB14486,GO:0004020
GB12353,GO:0016021
GB12353,GO:0005452
GB20065,GO:0016020
GB20065,GO:0008241
GB20065,GO:0000287
GB16879,GO:0005794
GB19101,GO:0005622
GB19101,GO:0005085
GB19101,GO:0048015
GB13546,GO:0005576
GB13546,GO:0008061
GB13546,GO:0006030
GB11887,GO:0016021
GB11887,GO:0000166
GB10905,GO:0020037
GB10905,GO:0030151
GB10905,GO:0004497
GB10905,GO:0016705
GB10224,GO:0004035
GB16697,GO:0016021
GB16697,GO:0006812
GB18929,GO:0042302
GB18622,GO:0046856
GB10524,GO:0003723
GB11036,GO:0005515
GB10387,GO:0042600
GB10387,GO:0020037
GB10387,GO:0051920
GB10387,GO:0006979
GB17047,GO:0016021
GB16559,GO:0003723
GB16559,GO:0004781
GB16559,GO:0006396
GB16999,GO:0016021
GB16999,GO:0004871
GB16830,GO:0016021
GB19492,GO:0005794
GB19492,GO:0004057
GB19492,GO:0006396
GB11959,GO:0005576
GB12292,GO:0016021
GB15638,GO:0016021
GB10029,GO:0036459
GB10029,GO:0016579
GB10029,GO:0006511
GB11865,GO:0030151
GB16627,GO:0030151
GB18994,GO:0016021
GB17421,GO:0005794
GB17421,GO:0009374
GB15169,GO:0016021
GB15169,GO:0005622
GB15169,GO:0005452
GB16839,GO:0016021
GB16839,GO:0006812
GB13751,GO:0005515
GB17927,GO:0008241
GB17714,GO:0000287
GB17714,GO:0003676
GB17377,GO:0005737
GB14214,GO:0016021
GB14214,GO:0030151
GB15881,GO:0003824
GB15881,GO:0048038
GB10067,GO:0008241
GB17000,GO:0030054
GB17000,GO:0016021
GB17000,GO:0048786
GB17000,GO:0005319
GB13906,GO:0005737
GB13906,GO:0016021
GB13906,GO:0000287
GB13906,GO:0005089
GB13906,GO:0006979
GB13982,GO:0006541
GB17771,GO:0030553
GB17771,GO:0003774
GB18904,GO:0032041
GB10228,GO:0016491
GB10353,GO:0003723
GB10353,GO:0005200
GB10353,GO:0002128
GB15698,GO:0005794
GB15698,GO:0043565
GB15698,GO:0019058
GB15698,GO:0006396
GB14237,GO:0004035
GB12720,GO:0005515
GB14025,GO:0005794
GB15792,GO:0003676
GB15792,GO:0000166
GB13456,GO:0005794
GB13456,GO:0006396
GB11843,GO:0016021
GB16853,GO:0016874
GB16853,GO:0004842
GB14146,GO:0005794
GB14146,GO:0003723
GB14146,GO:0006396
GB17291,GO:0046562
GB17291,GO:0000287
GB17291,GO:0048038
GB17291,GO:0006108
GB14063,GO:0030151
GB12307,GO:0016874
GB12307,GO:0004842
GB10758,GO:0008241
GB10758,GO:0030247
GB10758,GO:0005044
GB10758,GO:0097531
GB17712,GO:0016021
GB17712,GO:0006812
GB19564,GO:0016021
GB16198,GO:0006979
GB16791,GO:0003755
GB16791,GO:0003723
GB16791,GO:0002128
GB12341,GO:0000795
GB12341,GO:0002128
GB16092,GO:0016021
GB16092,GO:0004871
GB19832,GO:0048038
GB19832,GO:0046562
GB15396,GO:0016021
GB19196,GO:0003723
GB19196,GO:0006396
GB17664,GO:0005576
GB17664,GO:0008061
GB17664,GO:0006030
GB10579,GO:0015031
GB10579,GO:0016192
GB11321,GO:0030151
GB11321,GO:0016491
GB12078,GO:0016021
GB12078,GO:0005319
GB12078,GO:0030054
GB12078,GO:0005886
GB12078,GO:0045202
GB12078,GO:0004871
GB14011,GO:0005515
GB19826,GO:0006629
GB17383,GO:0008440
GB12279,GO:0000166
GB12279,GO:0003723
GB12279,GO:0016787
GB16417,GO:0005622
GB16417,GO:0000287
GB16417,GO:0006979
GB13091,GO:0051726
GB13091,GO:0038026
GB13091,GO:0005516
GB13091,GO:0045502
GB13091,GO:0003774
GB13091,GO:0048786
GB13091,GO:0005856
GB11380,GO:0005452
GB11380,GO:0006812
GB16327,GO:0015031
GB16875,GO:0005622
GB16875,GO:0016020
GB16875,GO:0030553
GB16875,GO:0015031
GB16875,GO:0048015
GB19003,GO:0005737
GB19003,GO:0005794
GB15889,GO:0006629
GB18320,GO:0005921
GB18320,GO:0016021
GB18320,GO:0005886
GB18320,GO:0006812
GB11704,GO:0003723
GB11704,GO:0030151
GB19244,GO:0005794
GB13923,GO:0022900
GB19293,GO:0070469
GB19293,GO:0009055
GB19293,GO:0020037
GB19293,GO:0000287
GB19293,GO:0055114
GB13403,GO:0016021
GB13403,GO:0008241
GB12398,GO:0006396
GB19966,GO:0016021
GB19966,GO:0005452
GB13047,GO:0003676
GB13047,GO:0000166
GB10949,GO:0000166
GB10958,GO:0030151
GB10958,GO:0016491
GB18878,GO:0016021
GB19804,GO:0005576
GB19444,GO:0016021
GB19444,GO:0048038
GB19444,GO:0030151
GB19444,GO:0055114
GB10774,GO:0005921
GB10774,GO:0016021
GB10774,GO:0005886
GB10774,GO:0006812
GB18152,GO:0005737
GB18152,GO:0000166
GB18152,GO:0003676
GB11017,GO:0000166
GB11497,GO:0003723
GB11497,GO:0006396
GB10732,GO:0000166
GB17897,GO:0006979
GB12044,GO:0016021
GB12044,GO:0006812
GB14026,GO:0005921
GB14026,GO:0016021
GB14026,GO:0005886
GB14026,GO:0006812
GB10738,GO:0003723
GB16818,GO:0000795
GB16818,GO:0032040
GB16818,GO:0070836
GB19990,GO:0016021
GB19990,GO:0005886
GB19990,GO:0005549
GB19990,GO:0004871
GB12662,GO:0006979
GB14570,GO:0003676
GB14570,GO:0000166
GB12758,GO:0005794
GB12758,GO:0000166
GB12758,GO:0003723
GB12758,GO:0002128
GB14035,GO:0016021
GB14035,GO:0031305
GB14035,GO:0005319
GB14035,GO:0015031
GB11590,GO:0008289
GB18880,GO:0000166
GB18880,GO:0000287
GB18880,GO:0004020
GB10531,GO:0005200
GB10531,GO:0002128
GB16894,GO:0005549
GB11021,GO:0016021
GB11021,GO:0006812
GB10106,GO:0003774
GB14865,GO:0016021
GB15421,GO:0000287
GB15421,GO:0003676
GB13351,GO:0005576
GB13351,GO:0005509
GB13351,GO:0004104
GB13351,GO:0046856
GB17894,GO:0016021
GB11505,GO:0016021
GB11505,GO:0006812
GB13224,GO:0016021
GB13224,GO:0000166
GB13224,GO:0003774
GB11642,GO:0016021
GB11642,GO:0015031
GB11359,GO:0005794
GB11359,GO:0000166
GB16187,GO:0005622
GB16187,GO:0016020
GB16187,GO:0030553
GB16187,GO:0015031
GB16187,GO:0048015
GB18140,GO:0000287
GB14822,GO:0016021
GB14822,GO:0000166
GB14822,GO:0003774
GB18721,GO:0019058
GB18721,GO:0070836
GB18721,GO:0003774
GB18721,GO:0005198
GB18721,GO:0000795
GB18721,GO:0005856
GB18721,GO:0016021
GB18721,GO:0048786
GB10655,GO:0005515
GB18197,GO:0005515
GB12772,GO:0016021
GB14323,GO:0030151
GB17700,GO:0005794
GB17700,GO:0003723
GB10329,GO:0005732
GB10329,GO:0003723
GB10329,GO:0002128
GB13455,GO:0007605
GB16905,GO:0003824
GB12167,GO:0016021
GB14088,GO:0016021
GB19873,GO:0000166
GB19873,GO:0003774
GB19873,GO:0003676
GB16985,GO:0005515
GB10745,GO:0016021
GB10745,GO:0006812
GB17081,GO:0036459
GB17081,GO:0016579
GB17081,GO:0006511
GB12703,GO:0000166
GB12703,GO:0006508
GB18413,GO:0005198
GB16952,GO:0005856
GB16952,GO:0005200
GB16952,GO:0002128
GB11859,GO:0031225
GB11859,GO:0016021
GB11859,GO:0008241
GB11859,GO:0000287
GB16770,GO:0000166
GB16770,GO:0003774
GB16770,GO:0003676
GB16770,GO:0006270
GB11734,GO:0003723
GB11734,GO:0000287
GB12764,GO:0016021
GB12764,GO:0005794
GB12764,GO:0003723
GB12764,GO:0006396
GB14019,GO:0004613
GB14019,GO:0048038
GB14019,GO:0009448
GB14770,GO:0000166
GB14770,GO:0004020
GB14720,GO:0000166
GB14720,GO:0004020
GB14730,GO:0000287
GB15674,GO:0016021
GB15674,GO:0003723
GB15452,GO:0016021
GB16420,GO:0008241
GB16420,GO:0016579
GB10546,GO:0016021
GB10546,GO:0003824
GB10720,GO:0000166
GB10720,GO:0004020
GB11388,GO:0005794
GB11388,GO:0097111
GB18956,GO:0016021
GB18956,GO:0006812
GB10058,GO:0000166
GB10058,GO:0003774
GB10058,GO:0003676
GB18214,GO:0009058
GB15477,GO:0005794
GB15477,GO:0003723
GB15477,GO:0004781
GB15477,GO:0006396
GB14956,GO:0005737
GB14956,GO:0050113
GB14956,GO:0030151
GB14956,GO:0006013
GB11584,GO:0030151
GB16395,GO:0005794
GB11285,GO:0005737
GB11285,GO:0000166
GB18011,GO:0004035
GB19096,GO:0016021
GB19302,GO:0019031
GB16831,GO:0005515
GB11578,GO:0000166
GB11578,GO:0004020
GB12911,GO:0016021
GB11565,GO:0016021
GB11130,GO:0003676
GB11130,GO:0000166
GB14647,GO:0020037
GB14647,GO:0019825
GB14647,GO:0005344
GB15213,GO:0005794
GB15213,GO:0043565
GB15213,GO:0006396
GB17534,GO:0030151
GB14294,GO:0005515
GB16876,GO:0000166
GB16876,GO:0003723
GB17034,GO:0016021
GB17034,GO:0005452
GB11613,GO:0048038
GB11613,GO:0005975
GB15812,GO:0016021
GB15812,GO:0008241
GB14114,GO:0005856
GB14114,GO:0005200
GB14114,GO:0002128
GB17422,GO:0016021
GB12700,GO:0000795
GB12700,GO:0005794
GB12700,GO:0003723
GB12700,GO:0097111
GB17175,GO:0000166
GB17175,GO:0004020
GB16822,GO:0016021
GB16822,GO:0005886
GB16822,GO:0005509
GB16822,GO:0007155
GB15744,GO:0005794
GB15744,GO:0004070
GB15744,GO:0003676
GB15744,GO:0000166
GB15333,GO:0000166
GB15333,GO:0030553
GB17726,GO:0003824
GB19821,GO:0005794
GB19821,GO:0003723
GB11783,GO:0005515
GB16151,GO:0005794
GB16151,GO:0043565
GB16151,GO:0006396
GB16118,GO:0016491
GB12876,GO:0003676
GB12876,GO:0000166
GB15561,GO:0005737
GB15561,GO:0046562
GB15561,GO:0005975
GB15561,GO:0009448
GB14070,GO:0000287
GB18366,GO:0005737
GB18366,GO:0008641
GB18366,GO:0006914
GB16103,GO:0003723
GB11400,GO:0003723
GB16471,GO:0016021
GB11735,GO:0016021
GB11735,GO:0003824
GB14759,GO:0000287
GB13182,GO:0097352
GB14567,GO:0000287
GB14567,GO:0055114
GB14208,GO:0008241
GB14208,GO:0030151
GB12498,GO:0003723
GB16344,GO:0016021
GB11671,GO:0000166
GB11671,GO:0003774
GB11671,GO:0003676
GB10394,GO:0005622
GB10394,GO:0004842
GB10394,GO:0030151
GB17056,GO:0003755
GB17056,GO:0006508
GB10271,GO:0005794
GB10271,GO:0030151
GB15606,GO:0005622
GB15606,GO:0000166
GB15606,GO:0004871
GB13945,GO:0003676
GB13945,GO:0000166
GB17122,GO:0005856
GB18564,GO:0005856
GB18564,GO:0005200
GB18564,GO:0002128
GB18348,GO:0005794
GB18348,GO:0003723
GB18348,GO:0006396
GB13602,GO:0016787
GB15186,GO:0016021
GB16559,GO:0003723
GB16559,GO:0004781
GB16559,GO:0006396
GB11309,GO:0005737
GB11309,GO:0005794
GB11309,GO:0005667
GB11309,GO:0003700
GB11309,GO:0006396
GB13506,GO:0008601
GB19877,GO:0030151
GB16883,GO:0016788
GB16883,GO:0016491
GB16883,GO:0030247
GB16883,GO:0016740
GB16883,GO:0009058
GB13522,GO:0000166
GB13522,GO:0004020
GB16525,GO:0005515
GB16060,GO:0016021
GB14821,GO:0005576
GB14821,GO:0008484
GB13730,GO:0016491
GB13730,GO:0015031
GB15244,GO:0005515
GB15833,GO:0006511
GB10185,GO:0005794
GB10185,GO:0003676
GB10185,GO:0030151
GB18997,GO:0004020
GB18997,GO:0005975
GB11920,GO:0005737
GB11920,GO:0005856
GB11920,GO:0030553
GB11920,GO:0003774
GB11920,GO:0005200
GB11920,GO:0007017
GB12041,GO:0016021
GB18772,GO:0016021
GB16619,GO:0008241
GB14849,GO:0005737
GB16638,GO:0016021
GB16638,GO:0005509
GB16638,GO:0008241
GB16897,GO:0016021
GB17741,GO:0003755
GB17741,GO:0003723
GB17741,GO:0002128
GB17741,GO:0006396
GB10506,GO:0016021
GB10506,GO:0007155
GB16807,GO:0048038
GB16807,GO:0046562
GB12793,GO:0032041
GB12793,GO:0070403
GB12793,GO:0030151
GB10089,GO:0005856
GB10089,GO:0000166
GB16121,GO:0042302
GB16286,GO:0016021
GB16286,GO:0051013
GB18864,GO:0016021
GB18864,GO:0000166
GB18864,GO:0003774
GB11697,GO:0005737
GB11009,GO:0005622
GB11009,GO:0000166
GB11009,GO:0004020
GB11009,GO:0006979
GB11009,GO:0038026
GB18813,GO:0005794
GB18813,GO:0043565
GB18813,GO:0003700
GB18813,GO:0019058
GB10517,GO:0004070
GB18394,GO:0000166
GB18394,GO:0004692
GB18394,GO:0030553
GB16274,GO:0031012
GB16274,GO:0008241
GB16274,GO:0030151
GB17920,GO:0030246
GB17920,GO:0016853
GB17920,GO:0005975
GB12666,GO:0003824
GB12666,GO:0043169
GB12666,GO:0005975
GB14201,GO:0016020
GB10757,GO:0005515
GB14447,GO:0051726
GB12961,GO:0005794
GB12961,GO:1901031
GB16253,GO:0005737
GB16253,GO:0005794
GB16253,GO:0005319
GB16253,GO:0006913
GB14138,GO:0006979
GB15624,GO:0016021
GB17460,GO:0008177
GB17460,GO:0048038
GB19673,GO:0006979
GB19120,GO:0030054
GB19120,GO:0016021
GB19120,GO:0048786
GB19120,GO:0005319
GB16294,GO:0016757
GB11214,GO:0051537
GB11214,GO:0003824
GB11214,GO:0000287
GB11251,GO:0008177
GB11251,GO:0048038
GB10471,GO:0003723
GB10471,GO:0006139
GB10471,GO:0006368
GB18042,GO:0005794
GB18042,GO:0016021
GB18042,GO:0016757
GB11275,GO:0005794
GB11275,GO:0016021
GB11275,GO:0008455
GB11275,GO:0000103
GB15281,GO:0000166
GB15281,GO:0004020
GB16928,GO:0016021
GB16928,GO:0008455
GB16928,GO:0000103
GB19550,GO:0005581
GB19550,GO:0005615
GB19550,GO:0005201
GB12535,GO:0000166
GB12535,GO:0004692
GB15121,GO:0016021
GB15121,GO:0005452
GB15121,GO:0006812
GB13701,GO:0000166
GB13701,GO:0004020
GB15860,GO:0020037
GB15860,GO:0051920
GB15860,GO:0006979
GB16918,GO:0005737
GB16918,GO:0000166
GB18540,GO:0000166
GB18540,GO:0004020
GB19278,GO:0016021
GB19278,GO:0019992
GB12021,GO:0000287
GB12021,GO:0003676
GB19490,GO:0003755
GB19490,GO:0003723
GB19490,GO:0002128
GB14731,GO:0005515
GB18421,GO:0016021
GB18421,GO:0005886
GB18421,GO:0005549
GB18421,GO:0004871
GB11369,GO:0048038
GB11369,GO:0055114
GB15841,GO:0004057
GB11354,GO:0016021
GB11354,GO:0004035
GB15633,GO:0005509
GB16776,GO:0016021
GB18129,GO:0004070
GB16182,GO:0005856
GB16182,GO:0005200
GB16182,GO:0002128
GB19566,GO:0005515
GB17112,GO:0016021
GB17112,GO:0005319
GB17676,GO:0005794
GB17676,GO:0070836
GB17640,GO:0003723
GB16773,GO:0016021
GB16773,GO:0004871
GB13864,GO:0016021
GB10766,GO:0016021
GB10766,GO:0004035
GB13644,GO:0005794
GB12355,GO:0005794
GB12355,GO:0043565
GB12355,GO:0019058
GB12355,GO:0006396
GB19739,GO:0016021
GB19739,GO:0030151
GB11443,GO:0030054
GB11443,GO:0016021
GB11443,GO:0048786
GB11443,GO:0005319
GB11404,GO:0000166
GB11404,GO:0004020
GB18326,GO:0048038
GB19370,GO:0030151
GB19370,GO:0002128
GB10861,GO:0003723
GB10861,GO:0005200
GB10861,GO:0002128
GB17258,GO:0005622
GB17258,GO:0005085
GB17258,GO:0048015
GB16689,GO:0005794
GB11239,GO:0005615
GB11239,GO:0019058
GB11239,GO:0038026
GB18077,GO:0016021
GB18077,GO:0007155
GB11519,GO:0005515
GB14866,GO:0016021
GB15943,GO:0005622
GB15943,GO:0016020
GB15943,GO:0030553
GB15943,GO:0015031
GB15943,GO:0048015
GB14165,GO:0005794
GB14165,GO:0003723
GB17054,GO:0016021
GB17054,GO:0003824
GB17054,GO:0000287
GB18946,GO:0003723
GB16259,GO:0005794
GB16259,GO:0043565
GB16259,GO:0006396
GB19418,GO:0048038
GB19418,GO:0046562
GB17461,GO:0016021
GB17461,GO:0004871
GB10974,GO:0016021
GB18380,GO:0000287
GB16670,GO:0016021
GB12984,GO:0003723
GB12984,GO:0006979
GB16957,GO:0016021
GB15122,GO:0000166
GB15122,GO:0004020
GB15262,GO:0016021
GB12396,GO:0008241
GB12396,GO:0030151
GB13539,GO:0006396
GB18897,GO:0006511
GB10979,GO:0005794
GB13343,GO:0005737
GB13343,GO:0005856
GB13343,GO:0019898
GB13343,GO:0005198
GB17398,GO:0030151
GB14423,GO:0006812
GB14423,GO:0006913
GB14423,GO:0051726
GB14423,GO:0003774
GB14423,GO:0005516
GB14423,GO:0045502
GB14423,GO:0005856
GB14423,GO:0005794
GB14247,GO:0008241
GB10675,GO:0005622
GB10675,GO:0030553
GB10675,GO:0015031
GB10675,GO:0048015
GB16238,GO:0000166
GB16238,GO:0003774
GB17594,GO:0016021
GB14324,GO:0006730
GB16661,GO:0005794
GB16661,GO:0043565
GB16661,GO:0006396
GB18793,GO:0016021
GB12262,GO:0016020
GB12262,GO:0019058
GB12262,GO:1901031
GB10759,GO:0005794
GB10759,GO:0043565
GB10759,GO:0003700
GB13287,GO:0005509
GB16433,GO:0003676
GB16433,GO:0030151
GB16433,GO:0002128
GB16227,GO:0016021
GB16227,GO:0004871
GB17796,GO:0030054
GB17796,GO:0016021
GB17796,GO:0048786
GB17796,GO:0005319
GB17587,GO:0008601
GB11057,GO:0030151
GB10577,GO:0016021
GB15109,GO:0006396
GB19572,GO:0000287
GB19572,GO:0003676
GB10399,GO:0003723
GB16504,GO:0005737
GB16504,GO:0000166
GB15649,GO:0005515
GB18311,GO:0005515
GB17343,GO:0005794
GB17343,GO:0016021
GB17343,GO:0008455
GB17343,GO:0006030
GB17343,GO:0000103
GB11645,GO:0016021
GB10500,GO:0005794
GB10609,GO:0008601
GB19497,GO:0016021
GB19497,GO:0005622
GB19497,GO:0005886
GB19497,GO:0004383
GB19497,GO:0000166
GB19497,GO:0006979
GB16449,GO:0004020
GB17104,GO:0016021
GB17104,GO:0005509
GB10207,GO:0005737
GB10207,GO:0015031
GB13536,GO:0000166
GB13536,GO:0016874
GB13536,GO:0000287
GB19786,GO:0016021
GB13899,GO:0000166
GB13899,GO:0004020
GB13899,GO:0051726
GB19612,GO:0005856
GB19612,GO:0030151
GB19612,GO:0007155
GB13327,GO:0005737
GB13327,GO:0005794
GB13327,GO:0008601
GB13327,GO:0005089
GB13327,GO:0006979
GB13327,GO:1901031
GB14774,GO:0008241
GB17931,GO:0080019
GB11049,GO:0016021
GB19720,GO:0005794
GB19720,GO:0007049
GB19720,GO:0006979
GB11367,GO:0016787
GB10450,GO:0005615
GB10450,GO:0019058
GB10450,GO:0038026
GB15887,GO:0016021
GB19843,GO:0008484
GB15384,GO:0016021
GB15384,GO:0005319
GB11659,GO:0016020
GB11659,GO:0005509
GB11659,GO:0004415
GB17617,GO:0000287
GB17617,GO:0003676
GB16570,GO:0005515
GB12848,GO:0005515
GB13583,GO:0003729
GB11352,GO:0005794
GB11352,GO:0000287
GB11352,GO:0003676
GB11352,GO:0003700
GB11352,GO:0006366
GB12714,GO:0016021
GB12714,GO:0005452
GB16130,GO:0003910
GB16130,GO:0000166
GB16130,GO:0006541
GB11707,GO:0016021
GB18798,GO:0006511
